source_id,source_ident,state,name,historical_name,municipality,latitude_deg,longitude_deg,elevation_ft,status,include,notes,source_url
2AFB31657A,,OH,Strauss Airport,,North Olmstead,41.38,-81.977,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_Cleveland_W.htm
B64D4E057F,,OH,Strongsville Airpark (1G6),,Strongsville,41.325,-81.865,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_Cleveland_W.htm
2D7228EB87,,OH,Tiffin Airport,,Tiffin,41.142,-83.172,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
B8669D547A,,OH,Toledo Municipal Airport / Stickney Avenue Airport,,Toledo,41.7,-83.52,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
2D0A289653,,OH,Treaty City Airport,,Greenville,40.122,-84.617,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
2F9F52A2BF,,OH,Twin City Airport / Holzer Airport,,Gallipolis,38.823,-82.17,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_SE.htm
20ABFDBF92,,OH,Upper Sandusky Airport,,Upper Sandusky,40.849,-83.279,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
C5F2D2D60D,,OH,Waco Aircraft Company Factory Airfield / Troy-Waco Airport,,Troy,40.03,-84.22,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
ED7179865F,,OH,Wapakoneta Airport / Port Koneta,,Wapakoneta,40.6,-84.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NW.htm
7708008FAF,,OH,Warren Airport (original location),,Warren,41.25,-80.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NE.htm
50865DF127,,OH,Warren County Airport (original location) / Brownies Lebanon Airport / Duff Airport,,Lebanon,39.398,-84.207,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_SW.htm
589D89F5A0,,OH,Willoughby Field / Euclid Avenue Airport / Cook Cleland Airport,,Willoughby,41.63,-81.433,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_Cleveland_NE.htm
6BC7CC1ED0,,OH,Wooster Airport,,Wooster,40.84,-81.91,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_Akron.htm
31D4C1C3F3,,OH,Wright's Farm Airfield,,Cincinnati,39.25,-84.504,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_SW.htm
DB7F0ABC12,,OH,Youngstown Executive Airport (06G),,Youngstown,41.06,-80.83,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OH/Airfields_OH_NE.htm
D3B5A85E3B,,OK,(Original) Ardmore Municipal Airport,,Ardmore,34.3,-97.15,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
2102A83728,,OK,81st Street Airpark (87F),,Broken Arrow,36.045,-95.867,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
8585FB07BE,,OK,Blackwell Municipal Airport / Earl Henry Airport,,Blackwell,36.801,-97.314,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
099A669C64,,OK,Canton Airpark,,Canton,36.087,-98.609,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_W.htm
7E534A1C5C,,OK,Crazy Horse Municipal Airport (97F),,Davis,34.546,-97.108,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
331B672C03,,OK,Curtiss-Wright Field / (Original) Wiley Post Airport,,Oklahoma City,35.57,-97.57,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
E3FD237C70,,OK,Ditch Witch Airfield,,Perry,36.296,-97.318,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
2F40E33A75,,OK,El Reno Airport (99F),,El Reno,35.52,-97.976,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
54671A402F,,OK,Funk Airfield / Broken Arrow Airport / Country Club Airport / Cotton Field,,Broken Arrow,36.091,-95.785,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
88F7E332A0,,OK,Harvey Young Airport (1H6),,Tulsa,36.139,-95.825,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
65FA4030EB,,OK,Hatbox Field (HAX),,Muskogee,35.74,-95.4,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
ED092FFC6B,,OK,Hickok Country Club Airport / South Shields Airport,,Oklahoma City,35.38,-97.53,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
DEFEFFE522,,OK,Jensen Airport,,South Coffeyville,36.99,-95.63,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
BA6B4A6907,,OK,Jolly Aero Airport (F39),,Davis,34.46,-97.129,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
52B4A4AB0B,,OK,Lake Murray State Park Airport (1F1),,Lake Murray,34.074,-97.107,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
96BA22DDDE,,OK,Lake Texoma State Park Airport (F31),,Kingston,33.991,-96.643,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
DED10DCB65,,OK,Leonard Airfield,,Leonard,35.908,-95.785,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
2255E0AF87,,OK,Monkey Island Airport / Terramiranda Airport (79F),,Monkey Island,36.61,-94.873,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
42BF8930A9,,OK,Nash Municipal Airport,,Hugo,34.02,-95.49,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
1E1816074F,,OK,"Northeast Airport / Expressway Junction Airpark (2EJ, 120K)",,Oklahoma City,35.54,-97.45,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
E6399F0EA3,,OK,Okemah Airport (original location) (F81),,Okemah,35.432,-96.284,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
B6AD18E6B6,,OK,Oklahoma City Downtown Airpark (2DT),,Oklahoma City,35.45,-97.53,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
235473DACB,,OK,Sam Riggs Airpark (K11),,Claremore,36.219,-95.652,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
68823EB272,,OK,Sequoyah Park Airport (7F4),,Wagoner,35.91,-95.24,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
C82547BFC8,,OK,Shawnee Municipal Airport #2,,Aydelotte,35.44,-96.92,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
53714B1E7A,,OK,Site 5 / Fairfax Intermediate Field,,Fairfax,36.576,-96.659,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
511EA9573C,,OK,Stilwell Airport,,Stilwell,35.837,-94.629,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
6E5893CE76,,OK,Tabler Airfield,,Tabler,35.04,-97.816,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
BF0C601EEB,,OK,Tulsa Commercial Airport (1st location) / Mayo Airport / Brown Airport,,Tulsa,36.09,-95.9,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
1460CB9D55,,OK,Tulsa Commercial Airport (2nd location) / Cherokee Airpark,,Tulsa,36.08,-95.93,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
3FCB283D5E,,OK,"Tulsa North Airport / Downtown Airpark (5F2, OK12)",,Tulsa,36.211,-96.007,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
A2D19CAAAE,,OK,Twelfth Street Airpark / Moore Airport,,Moore,35.36,-97.48,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
27A1DCC154,,OK,Waynoka Airport (original location),,Waynoka,36.643,-98.849,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_W.htm
CA48E327AC,,OK,Waynoka-Kelsey Airport,,Waynoka,36.637,-98.857,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_W.htm
3D21CA85BB,,OK,Wheatley Airport / Barkhurst Field,,Moore,35.35,-97.48,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_C.htm
5F47876667,,OK,Wilcox Airport / Collier Airport,,Tulsa,36.16,-95.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_E.htm
B0C93DA2E1,,OK,Woodward Municipal Airport (original location),,Woodward,36.42,-99.38,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OK/Airfields_OK_W.htm
C908085E2B,,OR,(Original) Eugene Municipal Airport / Eugene Airpark,,Eugene,44.04,-123.12,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
C3268EC4D6,,OR,(Original) Grants Pass Airport / Josephine County Airport,,Grants Pass,42.46,-123.33,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
D0CD816015,,OR,(Original) Portland Municipal Airport / Swan Island Airport / Swan Island Heliport,,Portland,45.56,-122.71,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
0B7234DB90,,OR,Bernard Field,,Beaverton,45.5,-122.81,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
579E110DF6,,OR,Burns Junction Airfield,,Burns Junction,42.775,-117.852,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_E.htm
D63D616E31,,OR,Burns Junction BLM Airfield,,Burns Junction,42.784,-117.849,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_E.htm
F16544D64A,,OR,Corvallis Airport (original location),,Corvallis,44.58,-123.263,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
129CFD852B,,OR,Corvallis Junction Airport,,Corvallis,44.58,-123.255,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
A997457543,,OR,Crissey Airport,,Brookings,42,-124.21,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
D96E8AD0E0,,OR,Dallas Airport / Cards Airpark,,Dallas,44.932,-123.314,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
38F94D302E,,OR,Daly Airport / Crescent Airport,,Crescent,43.46,-121.71,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
F2ED9FB20A,,OR,Green River Airfield,,Sweet Home,44.41,-122.69,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
3E7FF32684,,OR,Harrisburg Airport / Commons Airport,,Harrisburg,44.298,-123.149,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
1E255DF463,,OR,Langmack Field,,Sweet Home,44.4,-122.685,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
11AEA887A9,,OR,Lyndon Airport,,Corvallis,44.537,-123.267,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
624E954044,,OR,Oregon City Airpark (0S2),,Oregon City,45.277,-122.597,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
AD1AC1C360,,OR,Pendleton Intermediate Field,,Pendleton,45.67,-118.712,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_E.htm
DCCD2225F1,,OR,Silverton,,,45.015,-122.805,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
9B4CE2BD1E,,OR,Skylife Airport,,Portland,45.54,-122.518,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
FA98360B9A,,OR,Springfield Airport,,Springfield,44.06,-122.99,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
7E61D9D20A,,OR,Sutherlin Valley Airport / Sutherlin Airport (3S3),,Sutherlin,43.38,-123.33,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
592845BE66,,OR,Tillamook Coastway #1 Airport,,Tillamook,45.454,-123.809,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
8A6D35B232,,OR,Tongue Point Naval Air Station,,Astoria,46.2,-123.765,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
EA2F4629CA,,OR,Troh's Airport / Division Street Airport,,Gresham,45.51,-122.47,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
C2B1AD32CB,,OR,"Troh's Nest / Troh's Memorial Air Park / Happy Valley Airport (S15, OL03)",,Happy Valley,45.45,-122.5,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
8C1BB2C3B6,,OR,Troh's Skyport,,Centennial,45.51,-122.5,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
DD16EF28C5,,OR,Umatilla Army Airfield (S41),,Umatilla,45.803,-119.396,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_E.htm
76E8D61188,,OR,Wells Airport,,Portland,45.455,-122.616,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_NW.htm
9D852F6EE9,,OR,Willamette Airpark / T-Bird Airport,,Eugene,44.05,-123.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/OR/Airfields_OR_SW.htm
102D64E50D,,PA,(New) Erie County Airport (3G1),,Wattsburg,42.04,-79.85,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
12F02AB60A,,PA,(Original) Erie County Airport,,Fairview,42.02,-80.26,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
8243CB5B68,,PA,(Original) Grove City Airport,,Grove City,41.14,-80.07,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
AC65BFACBC,,PA,(Original) York Airport,,Tilden,39.958,-76.666,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
B12506145F,,PA,Aliquippa-Hopewell Airport,,Aliquippa,40.59,-80.29,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
F0195E53B3,,PA,Allegheny Valley Airport / Remich Airport / West Penn Airport,,Tarentum,40.61,-79.82,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
2DB0D4AF39,,PA,"Ames Airport, Kylertown",,Hyner,41,-78.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
BB46B5B7F1,,PA,Barnesville Airport,,Barnesville,40.81,-76.02,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Allentown.htm
9DFA3D36EA,,PA,Bedford Airport (1st location),,Bedford,40.02,-78.49,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
F616EEB62C,,PA,Bedford Airport (2nd location),,Cessna,40.092,-78.524,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
366824FA32,,PA,Bedford Airport (4G9) (3rd location) / Bedford-Wiedman Airport,,Bedford,40.06,-78.51,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
FA14A163BD,,PA,Bedinsky Airfield,,Mahanoy City,40.8,-76.11,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Allentown.htm
9CF8B07AB9,,PA,Bellefonte Airport (original location) / Spring Township Airport,,Bellefonte,40.903,-77.749,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
00149E2698,,PA,Benedict Airport / Delaware County Airport,,Garnet Valley,39.84,-75.49,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_DelawareCo.htm
501ACED374,,PA,Benninger Airport,,Tionesta,41.46,-79.44,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
D29C09C72A,,PA,Bergdoll Field,,Havertown,39.975,-75.321,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_DelawareCo.htm
2F4766A59B,,PA,Berks Airport,,Reading,40.39,-75.99,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Allentown.htm
A29512B3C2,,PA,Bethlehem Airport (original location),,Bethlehem,40.596,-75.335,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Allentown.htm
78A9820A27,,PA,Birchwood Pocono Airpark,,Tannersville,41.063,-75.25,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NE.htm
219991EB24,,PA,Black Forest Inn Airfield,,Lock Haven,41.497,-77.583,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
2FF1FB4052,,PA,Blairsville Airport / Shearer South Airfield,,Blairsville,40.445,-79.289,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
79039E3B24,,PA,Blue Swan Airport,,Sayre,41.99,-76.56,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
01BA8D2C73,,PA,Boland's Flying Field / Cresson Airport,,Cresson,40.472,-78.577,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
986842E61D,,PA,Brennan Airfield (2PN7),,Evans City,40.85,-80.07,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
C49C3E90CE,,PA,Bressler Airport / Gratz Airfield / Flying Eagles Airfield,,Gratz,40.61,-76.74,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
612ACA797D,,PA,Brokenstraw Field (original location),,Youngsville,41.842,-79.353,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
1DC2FBFA03,,PA,Brookville Airport,,Brookville,41.15,-79.1,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
2E7475F3EE,,PA,Buckman Airport,,Chester,39.84,-75.4,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_DelawareCo.htm
F7B0647A44,,PA,Budd Factory Airfield,,Philadelphia,40.11,-75.04,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Philly_NE.htm
368EB7C943,,PA,Buehl Field (Bensalem location),,Bensalem,40.095,-74.94,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Philly_NE.htm
A925D0A6FD,,PA,Buehl Field (N54) (Woodbourne location),,Woodbourne,40.189,-74.9,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Philly_NE.htm
EA55DAD4F6,,PA,Burgess Field / Burgess-Summit Hotel Airport,,Uniontown,39.86,-79.74,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
41EC255935,,PA,Burnt Cabins Landing Strip,,Burnt Cabins,40.08,-77.87,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
EB38DBE57A,,PA,Bustleton Field / William Penn Airport / Boulevard Airport,,Philadelphia,40.093,-75.025,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Philly_NE.htm
70AB97F0DC,,PA,Campbell Airport (1st location),,Cuddy Hill,40.359,-80.189,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Pittsburgh.htm
792343631C,,PA,Campbell Airport (2nd location) / Pittsburgh Metro Airport (8G4),,Cuddy Hill,40.35,-80.18,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Pittsburgh.htm
B46826B995,,PA,Carbondale-Clifford Airport / Johnson's Airport,,Clifford,41.652,-75.58,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NE.htm
0B3164695A,,PA,Carlson Airport (PN06),,Edinboro,41.9,-80.1,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
7FC5D8CDFC,,PA,Centreville Intermediate Field Site 4 / Centreville Airport,,Centerville,40.092,-77.35,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
FA55B6AC93,,PA,Chambersburg Airport / Sunset Airways Airport / Sunset Airport,,Chambersburg,39.98,-77.63,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
A55092B6D3,,PA,Cherry Springs Intermediate Field / Cherry Springs Airport (5G6),,Cloudersport,41.665,-77.82,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
A3D3B5E07E,,PA,Conestoga Valley Airport / New Holland Airport,,New Holland,40.1,-76.07,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
7C69B49E94,,PA,Conway Airport / Conway-Pittsburgh Airport,,Conway,40.67,-80.23,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Pittsburgh.htm
66D4922F3F,,PA,Crumling Airfield,,Hallam,40,-76.63,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
70969F65C6,,PA,Culbertson Hills Airport / Edinboro Airport,,Edinboro,41.87,-80.15,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
CB6AEA6AE1,,PA,Devener Airport,,Hanover,39.828,-76.97,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
2087B23A12,,PA,Garden Spot Air Park,,Donerville,40.04,-76.4,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
77F1E1D99D,,PA,Gettysburg Airport (2nd location),,Gettysburg,39.857,-77.263,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
A92821BA0D,,PA,Gettysburg Airport (original location),,Gettysburg,39.844,-77.247,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
DAD01A5253,,PA,Glade Mill Airport,,Valencia,40.72,-79.89,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
0C356C8E33,,PA,Gordon Airport,,Gordon,40.74,-76.376,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
9A2364A02B,,PA,Greensburg Airport / Pittsburg-Greensburg Airport,,Greensburg,40.276,-79.512,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Pittsburgh.htm
FE1D4B57AD,,PA,Greensburg City Airport / Carbon Airport,,Greensburg,40.29,-79.555,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SW.htm
513795B619,,PA,Hackenberger Airport,,Duncannon,40.434,-77.006,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
7D383AE88A,,PA,Hallstead Airport / Ulco Airport,,Hallstead,41.951,-75.74,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NE.htm
3580350C33,,PA,Hanover Airport (6W6),,Hanover,39.793,-77.025,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_SC.htm
343A4FED62,,PA,Harri-Emery Field,,Bradford,41.94,-78.67,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NW.htm
83D1F716D5,,PA,Hatboro Airport,,Hatboro,40.178,-75.088,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Philly_W.htm
41F59EB825,,PA,Hershey Airpark,,Hershey,40.3,-76.66,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_Harrisburg.htm
27F520721F,,PA,Honesdale Airport,,Honesdale,41.552,-75.23,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NE.htm
9770BD8B42,,PA,Hughesville Airport,,Hughesville,41.233,-76.726,,HISTORICAL_INFORMATIONAL,yes,,https://www.airfields-freeman.com/PA/Airfields_PA_NC.htm
